CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
312321721,41,BRONX,03/17/2018,0.875,03/17/2018,0.881944444,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,RESIDENCE - APT. HOUSE,03/20/2018,,18-24,WHITE HISPANIC,M,,<18,WHITE HISPANIC,F,1011989,238742,40.82193193,-73.89977874,"(40.821931932, -73.899778736)"
835205687,122,STATEN ISLAND,03/17/2018,0.802083333,03/17/2018,0.836805556,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO STATEN ISLAND,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/20/2018,,25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,954801,148466,40.57414013,-74.10600777,"(40.574140128, -74.106007765)"
451871613,123,STATEN ISLAND,03/17/2018,0.715277778,03/20/2018,0.9375,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,,PATROL BORO STATEN ISLAND,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,03/20/2018,,<18,WHITE,M,,45-64,WHITE,M,930476,141213,40.55411792,-74.19351155,"(40.554117919, -74.193511549)"
119856310,81,BROOKLYN,03/17/2018,0.666666667,03/17/2018,0.791666667,COMPLETED,,,0,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,,PATROL BORO BKLYN NORTH,223,"BURGLARY,RESIDENCE,NIGHT",RESIDENCE - APT. HOUSE,03/20/2018,,25-44,BLACK,M,,18-24,WHITE,F,1002601,192725,40.69565157,-73.93382374,"(40.695651567, -73.933823742)"
508792435,73,BROOKLYN,03/17/2018,0.653472222,03/20/2018,0.652777778,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,03/20/2018,,25-44,BLACK,M,,25-44,BLACK,F,1009869,180290,40.66150226,-73.90766104,"(40.661502264, -73.907661037)"
267922650,105,QUEENS,03/17/2018,0.598611111,03/17/2018,0.604166667,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO QUEENS SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,03/20/2018,,25-44,AMER IND,F,,25-44,AMER IND,F,1054554,203743,40.72563302,-73.74635552,"(40.725633021, -73.746355516)"
777871890,33,MANHATTAN,03/16/2018,0.875,03/16/2018,0.878472222,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,,HARRASSMENT 2,,PATROL BORO MAN NORTH,638,"HARASSMENT,SUBD 3,4,5",STREET,03/20/2018,,25-44,BLACK,M,,25-44,BLACK,F,1000673,242803,40.8331065,-73.94065419,"(40.833106504, -73.940654185)"
883365236,43,BRONX,03/16/2018,0.875,,,COMPLETED,,66871,2,N.Y. HOUSING POLICE,578,VIOLATION,FRONT OF,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,03/20/2018,,<18,BLACK,M,,<18,BLACK HISPANIC,M,1020885,240019,40.82540452,-73.86763001,"(40.825404517, -73.86763001)"
302573749,52,BRONX,03/16/2018,0.604166667,,,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,,SEX CRIMES,,PATROL BORO BRONX,175,"SEXUAL ABUSE 3,2",STREET,03/20/2018,,25-44,BLACK,M,,45-64,BLACK HISPANIC,F,1017542,255919,40.86905853,-73.87963015,"(40.869058532, -73.879630148)"
560403413,34,MANHATTAN,03/16/2018,0.5,03/16/2018,0.520833333,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO MAN NORTH,101,ASSAULT 3,PUBLIC SCHOOL,03/20/2018,,18-24,BLACK HISPANIC,F,,<18,BLACK HISPANIC,F,1004419,251118,40.85592098,-73.92709238,"(40.855920977, -73.927092382)"
413383463,10,MANHATTAN,03/16/2018,0.5,,,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",COMMERCIAL BUILDING,03/20/2018,,45-64,WHITE,F,,25-44,WHITE,F,983092,214966,40.75671666,-74.00418128,"(40.75671666, -74.004181277)"
317802970,100,QUEENS,03/16/2018,0.420138889,03/16/2018,0.427083333,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS SOUTH,638,"HARASSMENT,SUBD 3,4,5",PUBLIC SCHOOL,03/20/2018,,<18,BLACK,M,,<18,BLACK HISPANIC,F,1038350,153808,40.58868669,-73.80521741,"(40.588686686, -73.805217409)"
407976746,112,QUEENS,03/16/2018,0.416666667,,,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO QUEENS NORTH,313,"LARCENY,PETIT BY FALSE PROMISE",RESIDENCE - APT. HOUSE,03/20/2018,,45-64,WHITE,M,,65+,WHITE,F,1028576,202354,40.72198887,-73.84008899,"(40.721988874, -73.840088992)"
599720408,63,BROOKLYN,03/15/2018,0.833333333,,,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,101,ASSAULT 3,RESIDENCE-HOUSE,03/20/2018,,65+,BLACK,F,,<18,BLACK,F,1001659,166995,40.6250303,-73.93728722,"(40.625030299, -73.937287224)"
879244672,67,BROOKLYN,03/15/2018,0.666666667,03/15/2018,0.6875,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,114,OBSTR BREATH/CIRCUL,RESIDENCE-HOUSE,03/20/2018,,25-44,ASIAN/PAC.ISL,M,,25-44,ASIAN/PAC.ISL,F,1000381,169968,40.63319298,-73.94188399,"(40.633192976, -73.941883988)"
266047822,83,BROOKLYN,03/15/2018,0.645833333,03/20/2018,0.729166667,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/20/2018,,18-24,WHITE HISPANIC,M,,18-24,WHITE HISPANIC,F,1008283,192424,40.69481179,-73.9133343,"(40.694811786, -73.913334297)"
716735065,42,BRONX,03/15/2018,0.5,,,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/20/2018,,25-44,BLACK,M,,45-64,BLACK,M,1009569,240494,40.82674794,-73.90851573,"(40.82674794, -73.908515728)"
272923708,79,BROOKLYN,03/15/2018,0.5,03/20/2018,0.625,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,03/20/2018,,25-44,BLACK,M,,25-44,BLACK,F,999876,186371,40.67821652,-73.94366542,"(40.678216524, -73.943665418)"
537828894,102,QUEENS,03/15/2018,0.4375,03/16/2018,0.458333333,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,03/20/2018,,<18,BLACK,M,,25-44,BLACK,M,1029022,188969,40.685248,-73.83856897,"(40.685248004, -73.838568973)"
721447536,114,QUEENS,03/15/2018,0.416666667,03/15/2018,0.458333333,COMPLETED,,21821,2,N.Y. HOUSING POLICE,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO QUEENS NORTH,198,CRIMINAL CONTEMPT 1,RESIDENCE - PUBLIC HOUSING,03/20/2018,,25-44,BLACK,M,,18-24,BLACK,F,999925,214507,40.75544301,-73.94342325,"(40.755443005, -73.943423246)"
373364580,25,MANHATTAN,03/15/2018,0.333333333,03/15/2018,0.347222222,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO MAN NORTH,681,"CHILD, ENDANGERING WELFARE",RESIDENCE - APT. HOUSE,03/20/2018,,18-24,WHITE,M,,<18,BLACK,F,1000555,230994,40.80069433,-73.94110929,"(40.800694331, -73.941109286)"
148939737,40,BRONX,03/14/2018,0.708333333,03/19/2018,0.895833333,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,03/20/2018,,25-44,BLACK,M,,25-44,BLACK,M,1008596,231485,40.8020235,-73.91206417,"(40.802023496, -73.912064166)"
432123186,46,BRONX,03/14/2018,0.708333333,03/14/2018,0.708333333,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,RESIDENCE - APT. HOUSE,03/20/2018,,18-24,WHITE HISPANIC,M,,<18,WHITE HISPANIC,F,1005303,248396,40.84844783,-73.92390535,"(40.848447832, -73.923905353)"
126389554,73,BROOKLYN,03/14/2018,0.639583333,03/19/2018,0.875694444,COMPLETED,BROWNSVILLE,339,2,N.Y. HOUSING POLICE,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO BKLYN NORTH,198,CRIMINAL CONTEMPT 1,RESIDENCE - PUBLIC HOUSING,03/20/2018,,45-64,BLACK,M,,25-44,BLACK,F,1009850,181614,40.66513641,-73.90772449,"(40.665136405, -73.907724493)"
398204639,103,QUEENS,03/14/2018,0.376388889,03/15/2018,0.75,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,03/20/2018,,45-64,BLACK,M,,45-64,BLACK,F,1039521,195860,40.70410282,-73.80065676,"(40.704102824, -73.800656758)"
588163495,109,QUEENS,03/13/2018,0.895833333,03/13/2018,0.909722222,COMPLETED,,,0,N.Y. POLICE DEPT,355,MISDEMEANOR,FRONT OF,OFFENSES AGAINST THE PERSON,,PATROL BORO QUEENS NORTH,181,"IMPRISONMENT 2,UNLAWFUL",STREET,03/20/2018,,45-64,ASIAN/PAC.ISL,M,,45-64,ASIAN/PAC.ISL,F,1033134,217501,40.76353952,-73.82353531,"(40.763539521, -73.823535309)"
528303883,110,QUEENS,03/13/2018,0.875,03/13/2018,0.895833333,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO QUEENS NORTH,175,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,03/20/2018,,25-44,WHITE HISPANIC,M,,18-24,WHITE HISPANIC,F,1020255,210816,40.74525274,-73.87006287,"(40.745252741, -73.87006287)"
885912663,14,MANHATTAN,03/13/2018,0.840277778,03/18/2018,0.844444444,COMPLETED,,,0,N.Y. POLICE DEPT,107,FELONY,INSIDE,BURGLARY,,PATROL BORO MAN SOUTH,223,"BURGLARY,RESIDENCE,NIGHT",RESIDENCE - APT. HOUSE,03/20/2018,,25-44,WHITE,M,,25-44,ASIAN/PAC.ISL,F,985162,212627,40.75029673,-73.99670988,"(40.750296727, -73.99670988)"
235693653,100,QUEENS,03/13/2018,0.708333333,,,COMPLETED,HAMMEL,34526,2,N.Y. HOUSING POLICE,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO QUEENS SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - PUBLIC HOUSING,03/20/2018,,18-24,BLACK,M,,18-24,BLACK,F,1036867,153432,40.58766357,-73.81055978,"(40.58766357, -73.810559779)"
887291941,52,BRONX,03/13/2018,0.427083333,03/13/2018,0.434027778,COMPLETED,,,0,N.Y. POLICE DEPT,105,FELONY,INSIDE,ROBBERY,,PATROL BORO BRONX,389,"ROBBERY,DWELLING",RESIDENCE - APT. HOUSE,03/20/2018,,18-24,BLACK,M,,25-44,BLACK HISPANIC,F,1019388,259017,40.87755443,-73.87293947,"(40.877554428, -73.872939471)"
214633487,42,BRONX,43376,0.881944444,43376,0.884027778,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,RESIDENCE - APT. HOUSE,03/20/2018,,45-64,BLACK,M,,18-24,BLACK,F,1014350,242239,40.83152247,-73.89123262,"(40.831522465, -73.891232617)"
583931283,17,MANHATTAN,43376,0.163194444,,,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/20/2018,,25-44,WHITE HISPANIC,M,,25-44,WHITE,F,990090,211089,40.74607342,-73.9789252,"(40.746073422, -73.978925198)"
394754121,84,BROOKLYN,43346,0.854166667,03/19/2018,0.854166667,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,03/20/2018,,45-64,AMER IND,M,,45-64,WHITE,M,987792,190460,40.68945298,-73.98722941,"(40.68945298, -73.98722941)"
549364117,73,BROOKLYN,43315,0.916666667,43376,0.53125,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN NORTH,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",RESIDENCE - APT. HOUSE,03/20/2018,,25-44,WHITE HISPANIC,M,,25-44,BLACK HISPANIC,F,1010346,180547,40.66220628,-73.90594076,"(40.662206279, -73.905940758)"
414642204,105,QUEENS,43315,0.629861111,,,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,03/20/2018,,18-24,BLACK,F,,45-64,BLACK,M,1052827,186519,40.67837092,-73.75276162,"(40.678370915, -73.75276162)"
902987806,42,BRONX,43254,0.75,43254,0.875,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO BRONX,157,RAPE 1,RESIDENCE - APT. HOUSE,03/20/2018,,25-44,BLACK,M,,45-64,BLACK,F,1008798,238971,40.82256992,-73.91130717,"(40.822569916, -73.911307169)"
393285388,5,MANHATTAN,43193,0.75,43407,0.125,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN SOUTH,637,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,03/20/2018,,45-64,ASIAN/PAC.ISL,M,,65+,ASIAN/PAC.ISL,F,985334,201196,40.71892142,-73.99609094,"(40.718921422, -73.996090942)"
459432985,105,QUEENS,02/28/2018,0.732638889,02/28/2018,0.732638889,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO QUEENS SOUTH,101,ASSAULT 3,HOSPITAL,03/20/2018,,18-24,BLACK,M,,25-44,BLACK,M,1057767,203993,40.72629309,-73.73476085,"(40.726293088, -73.734760849)"
288619666,71,BROOKLYN,02/28/2018,0.375,03/20/2018,0.629861111,COMPLETED,,,0,N.Y. POLICE DEPT,359,MISDEMEANOR,INSIDE,OFFENSES AGAINST PUBLIC ADMINI,,PATROL BORO BKLYN SOUTH,749,VIOLATION OF ORDER OF PROTECTI,RESIDENCE - APT. HOUSE,03/20/2018,,18-24,BLACK,M,,18-24,BLACK,F,995869,178188,40.65576217,-73.95812585,"(40.655762174, -73.958125854)"
262650171,73,BROOKLYN,02/27/2018,0.666666667,03/20/2018,0.694444444,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,03/20/2018,,25-44,BLACK,M,,25-44,BLACK,M,1010183,183503,40.67032032,-73.90651691,"(40.670320318, -73.906516906)"
551657747,121,STATEN ISLAND,02/27/2018,0.576388889,03/19/2018,0.625,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO STATEN ISLAND,639,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,03/20/2018,,25-44,WHITE,M,,25-44,WHITE,M,940066,168404,40.62880462,-74.15917905,"(40.628804617, -74.159179049)"
296944892,14,MANHATTAN,02/26/2018,0.241666667,03/19/2018,0.958333333,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,03/20/2018,,45-64,BLACK,F,,45-64,WHITE HISPANIC,F,985162,212627,40.75029673,-73.99670988,"(40.750296727, -73.99670988)"
516954105,108,QUEENS,02/24/2018,0.5,,,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO QUEENS NORTH,313,"LARCENY,PETIT BY FALSE PROMISE",RESIDENCE-HOUSE,03/20/2018,,25-44,ASIAN/PAC.ISL,M,,45-64,ASIAN/PAC.ISL,F,1009787,210463,40.74432027,-73.90784218,"(40.744320268, -73.907842181)"
508842542,41,BRONX,02/20/2018,0.499305556,02/27/2018,0.499305556,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO BRONX,157,RAPE 1,RESIDENCE - APT. HOUSE,03/20/2018,,25-44,BLACK,M,,45-64,BLACK,F,1013232,236725,40.81639185,-73.89529641,"(40.816391847, -73.895296414)"
275488578,90,BROOKLYN,02/18/2018,0.958333333,,,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BKLYN NORTH,338,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,03/20/2018,,25-44,WHITE,F,,25-44,WHITE,M,995681,198368,40.71115192,-73.95876919,"(40.711151921, -73.958769186)"
772191585,34,MANHATTAN,02/15/2018,0.125,02/15/2018,0.166666667,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO MAN NORTH,101,ASSAULT 3,RESIDENCE - APT. HOUSE,03/20/2018,,18-24,BLACK HISPANIC,M,,18-24,BLACK HISPANIC,F,1005596,254339,40.86475888,-73.92282738,"(40.864758883, -73.92282738)"
200902153,26,MANHATTAN,43161,0.5,03/15/2018,0.78125,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,FRONT OF,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO MAN NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,03/20/2018,,45-64,WHITE,M,,18-24,ASIAN/PAC.ISL,F,995424,234823,40.81121186,-73.95963561,"(40.811211859, -73.959635612)"
691569191,113,QUEENS,43102,0.416666667,03/20/2018,0.458333333,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO QUEENS SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,03/20/2018,,65+,BLACK,F,,65+,BLACK,M,1046690,193213,40.69678977,-73.77482513,"(40.696789768, -73.774825132)"
527821356,40,BRONX,01/25/2018,0.790972222,43162,0.499305556,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO BRONX,198,CRIMINAL CONTEMPT 1,RESIDENCE - APT. HOUSE,03/20/2018,,65+,BLACK,M,,45-64,BLACK,M,1009155,238374,40.82093032,-73.91001951,"(40.820930321, -73.91001951)"
675821994,114,QUEENS,01/25/2018,0.775694444,01/25/2018,0.779166667,COMPLETED,,,0,N.Y. POLICE DEPT,353,MISDEMEANOR,INSIDE,UNAUTHORIZED USE OF A VEHICLE,,PATROL BORO QUEENS NORTH,462,UNAUTHORIZED USE VEHICLE 3,GAS STATION,03/20/2018,,25-44,BLACK HISPANIC,M,,25-44,BLACK HISPANIC,M,1007694,219657,40.76956124,-73.91536345,"(40.769561242, -73.915363447)"
266429652,107,QUEENS,01/15/2018,0.75,03/19/2018,0,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO QUEENS SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,03/20/2018,,25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,1035140,198991,40.71272294,-73.8164339,"(40.71272294, -73.816433901)"
154750019,46,BRONX,12/31/2017,0.833333333,,,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BRONX,101,ASSAULT 3,RESIDENCE - APT. HOUSE,03/20/2018,,25-44,WHITE HISPANIC,M,,45-64,BLACK HISPANIC,F,1010641,249401,40.85119192,-73.9046072,"(40.851191919, -73.904607201)"
443728503,17,MANHATTAN,12/21/2017,0.263888889,12/21/2017,0.263888889,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",COMMERCIAL BUILDING,03/20/2018,,45-64,ASIAN/PAC.ISL,M,,65+,WHITE,F,991876,214311,40.75491564,-73.97247597,"(40.75491564, -73.972475966)"
581116422,67,BROOKLYN,11/23/2017,0.895833333,11/23/2017,0.916666667,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,101,ASSAULT 3,RESIDENCE - APT. HOUSE,03/20/2018,,25-44,BLACK HISPANIC,M,,25-44,BLACK HISPANIC,F,997786,177027,40.65257276,-73.9512192,"(40.65257276, -73.951219199)"
227585923,67,BROOKLYN,11/14/2017,0.540277778,11/14/2017,0.5625,COMPLETED,,,0,N.Y. POLICE DEPT,344,MISDEMEANOR,INSIDE,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO BKLYN SOUTH,101,ASSAULT 3,RESIDENCE-HOUSE,03/20/2018,,45-64,BLACK,M,,25-44,BLACK,F,1001219,172586,40.64037726,-73.93885822,"(40.640377262, -73.938858223)"
797102309,63,BROOKLYN,42746,0.916666667,11/30/2017,0.000694444,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO BKLYN SOUTH,157,RAPE 1,RESIDENCE - APT. HOUSE,03/20/2018,,25-44,BLACK,M,,<18,BLACK,F,1000448,168068,40.62797776,-73.94164716,"(40.627977755, -73.941647157)"
193396638,112,QUEENS,42745,0.5,42776,0.5,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO QUEENS NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,03/20/2018,,25-44,ASIAN/PAC.ISL,M,,25-44,ASIAN/PAC.ISL,F,1022883,206867,40.73440264,-73.86060137,"(40.734402639, -73.860601366)"
697372565,73,BROOKLYN,09/16/2017,0.996527778,,,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO BKLYN NORTH,198,CRIMINAL CONTEMPT 1,RESIDENCE - APT. HOUSE,03/20/2018,,45-64,BLACK,M,,45-64,BLACK,F,1010754,179173,40.65843374,-73.90447556,"(40.658433742, -73.90447556)"
240123269,40,BRONX,43013,0.402777778,,,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,,THEFT-FRAUD,,PATROL BORO BRONX,739,"FRAUD,UNCLASSIFIED-FELONY",STREET,03/20/2018,,25-44,WHITE HISPANIC,F,,25-44,WHITE HISPANIC,F,1005028,234516,40.81035186,-73.92494233,"(40.810351863, -73.924942326)"
246910269,32,MANHATTAN,42830,0.916666667,,,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO MAN NORTH,170,"SEXUAL MISCONDUCT,INTERCOURSE",RESIDENCE - APT. HOUSE,03/20/2018,,25-44,WHITE,M,,18-24,BLACK,F,999358,236472,40.81573205,-73.94542041,"(40.815732053, -73.945420411)"
580126407,73,BROOKLYN,42829,0.319444444,,,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO BKLYN NORTH,198,CRIMINAL CONTEMPT 1,RESIDENCE - APT. HOUSE,03/20/2018,,45-64,BLACK,M,,45-64,BLACK,F,1010754,179173,40.65843374,-73.90447556,"(40.658433742, -73.90447556)"
775120794,34,MANHATTAN,12/20/2016,0.000694444,12/20/2016,0.999305556,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO MAN NORTH,170,"SEXUAL MISCONDUCT,INTERCOURSE",RESIDENCE - APT. HOUSE,03/20/2018,,18-24,WHITE HISPANIC,M,,<18,BLACK HISPANIC,F,1002106,249501,40.85148777,-73.93545797,"(40.851487774, -73.935457967)"
537293089,17,MANHATTAN,42013,0.166666667,03/20/2018,0.145833333,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN SOUTH,638,"HARASSMENT,SUBD 3,4,5",OTHER,03/20/2018,,25-44,WHITE,M,,45-64,WHITE,M,989582,210170,40.74355132,-73.98075927,"(40.743551318, -73.980759272)"
